title,salary,city,job,publish_date,requirements,responsibilities,schedule,experience,employment,url
Технический лидер РНР разработки,,Алматы,Neocode,20-11-2025 08:59:23,"Опыт коммерческой backend-разработки от 5 лет (не менее года на позиции тимлида). - Знание PHP 8+, Laravel 10+...",Разработка нового продукта с нуля. - Участие в полном цикле разработки: от проектирования до внедрения. - Проведение тестирования и внедрение изменений.,"{'id': 'fullDay', 'name': 'Полный день'}",Более 6 лет,Полная занятость,https://hh.ru/vacancy/127899558
Начинающий 1С разработчик,350000 KZT,Алматы,CU Central Asia,13-11-2025 15:49:40,"Знание платформы 1С и типовых конфигураций (желательно 1С: Бухгалтерия, 1С: ЗУП, 1С: Управление торговлей, 1С...",Разработка и сопровождение типовых конфигураций 1С: 1С: Бухгалтерия для Казахстана. 1С: ЗУП KZ. 1С: Управление торговлей. ,"{'id': 'fullDay', 'name': 'Полный день'}",От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/127645340
Senior-разработчик 1С,900000 - 2500000 KZT,Алматы,"Small, ТМ (Скиф Трейд, ТОО)",14-11-2025 13:15:39,Опыт разработки в 1С:Предприятие 8.3 от 4 лет. Отличное знание встроенного языка 1С и языка запросов. ,В команду автоматизации производства (пищевое) требуется опытный программист 1С для разработки нового функционала и доработки существующего функционала в информационной...,"{'id': 'remote', 'name': 'Удаленная работа'}",От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/127710455
Back End разработчик (PHP Laravel),,Алматы,Thousand IT Company,03-11-2025 15:34:37,"Знание принципов построения и работы сайтов, серверов. Проектирование и разработка REST API. Профессионализм, ответственность, компетентность, готовность развиваться и постигать новое. ","Доработка и разработка новых внешних и внутренних WEB-проектов, мобильных приложений и др. Разработка проектов на PHP (Laravel). ","{'id': 'fullDay', 'name': 'Полный день'}",От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/127254800
Инженер-программист,,Усть-Каменогорск,Объединённая ЭнергоСервисная Компания,04-11-2025 10:40:16,Высшее техническое образование.,Разработка и доработка конфигураций 1С. Программирование в среде 1С:Предприятие (обычно версии 8.3). Доработка типовых конфигураций (например...,"{'id': 'fullDay', 'name': 'Полный день'}",От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/127260282
Инженер программист/IT специалист,190000 KZT,Туркестан,CK Құрылыс Инжиниринг,12-11-2025 22:02:05,Знание языков программирования и технологий разработки. Умение работать в команде и самостоятельно. Аналитический склад ума и внимание к деталям. ,"Разработка, тестирование и сопровождение программного обеспечения. Анализ требований и проектирование решений. Оптимизация и улучшение существующих систем. Взаимодействие с командой для...","{'id': 'fullDay', 'name': 'Полный день'}",От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/127610263
Старший эксперт по разработке ПО (Dealer Pro),,Алматы,Мобайл Телеком-Сервис (Объединенная Компания Tele2/Altel),03-11-2025 16:23:50,Навыки разработки высоконагруженных приложений. Знание web-технологий. Знание принципов микросервисной архитектуры. Навык проведения анализа чужого кода. Навыки командной разработки. ,"Разрабатывать новые программные комплексы, программы, алгоритмы, интеграционные модули, архитектурные решения, обеспечивающие возможность решения поставленных задач средствами вычислительной техники. ","{'id': 'fullDay', 'name': 'Полный день'}",От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/126231582
Middle 3 - Java Developer,,Алматы,DAR tech,22-10-2025 13:12:06,"Глубокие знания Spring Boot, Spring Cloud, Spring Data. Опыт работы с Camunda BPM (process engine, external tasks, REST API). ",Разработка и развитие микросервисной архитектуры на Spring Boot. Интеграция с Camunda BPM и внешними системами. Оптимизация производительности и надежности сервисов. ,"{'id': 'fullDay', 'name': 'Полный день'}",От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/126821229
Разработчик 1С,500000 - 900000 KZT,Алматы,Recrutoman,13-11-2025 10:19:37,Опыт работы с 1С от 2 лет (в идеале — ритейл/дистрибуция/учёт товаров). Уверенное владение: 1С:Предприятие 8...,Компания - лидер на рынке по продаже свежих продуктов. В магазинах присутствует весь основной ассортимент: натуральная молочная продукция с короткими сроками...,"{'id': 'fullDay', 'name': 'Полный день'}",От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/127500573
Senior .Net Back-end Developer Fintech Web3,,Алматы,PRIMECODE SYSTEMS,15-11-2025 13:00:53,Fully remote (except Russia and Belarus). Mandatory experience working in the FinTech domain. Mandatory experience working in the FinTech domain. ,"B2B Contract. As a team member, you'll be involved in: Designing and implementing event‑driven and microservice...","{'id': 'remote', 'name': 'Удаленная работа'}",Более 6 лет,Полная занятость,https://hh.ru/vacancy/127742917
Помощник программиста,100000 - 100000 KZT,Кокшетау,I.T.Expert,03-11-2025 13:31:44,Быстрая обучаемость. Умение разбираться в документации. Ответственность.,"Обслуживание клиентов. Различная работа по настройке ПО и оборудования. Поддержка и сопровождение 1С, кассовых аппаратов. Монтаж и обслуживание ЛВС...","{'id': 'fullDay', 'name': 'Полный день'}",Нет опыта,Полная занятость,https://hh.ru/vacancy/127253149
Frontend-разработчик,600000 - 800000 KZT,Алматы,Центр подготовки (AIPLUS),19-11-2025 10:05:34,Опыт коммерческой разработки мобильных приложений. Больше года опыта работы Flutter и понимание UI/UX. Опыт публикации приложений в App Store...,"Проектирование архитектуры приложения с нуля. Разработка, тестирование и оптимизация frontend-части на Flutter. Оптимизация и поддержка уже реализованных модулей. ","{'id': 'fullDay', 'name': 'Полный день'}",От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/127396059
"Программист 1С - разработчик. Программист 1С БК, ЗУП",900000 KZT,Алматы,ALCOMARKET.KZ (АЛКОМАРКЕТ.КЗ),18-11-2025 15:58:36,"Отличное знание платформы 1С:Предприятие (версии 8.3). Опыт разработки и доработки конфигураций 1С:Бухгалтерия, 1С:Зарплата...",,"{'id': 'fullDay', 'name': 'Полный день'}",От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/127838441
Senior Frontend Developer (Next.js / TypeScript),400000 - 600000 KZT,Шымкент,AMANBAY TECH,31-10-2025 17:27:31,"Опыт фронтенд-разработки от 4 лет, уверенное владение React и Next.js. Глубокие знания TypeScript, архитектурных паттернов и принципов модульного проектирования. ",Проведение code review и контроль качества фронтенд-кода. Разработка и оптимизация сложных веб-приложений на Next.js + TypeScript. ,"{'id': 'fullDay', 'name': 'Полный день'}",От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/127192183
Senior Java Developer,,Алматы,Jana Post,20-11-2025 08:38:16,Основные навыки: Опыт коммерческой разработки на Java 17 и Spring Framework 3 (от 5 лет). Обязательное знание казахского языка. ,Проактивность в улучшении архитектуры и качества кода.,"{'id': 'fullDay', 'name': 'Полный день'}",От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/127758964
Senior Python Backend - разработчик,,Астана,IT Холдинг Kazdream,18-11-2025 08:06:56,Отличное знание Python 3 и FastAPI. Опыт работы с базами данных PostgreSQL и Redis. Опыт разработки RESTful API. ,Разрабатывать и поддерживать высококачественный код на Python. Участвовать в проектировании архитектуры приложения и выборе технологий. Создавать и оптимизировать RESTful API. ,"{'id': 'fullDay', 'name': 'Полный день'}",Более 6 лет,Полная занятость,https://hh.ru/vacancy/127809589
Битрикс разработчик +Tilda,350000 - 450000 KZT,Алматы,Nomalytica,20-11-2025 15:34:39,Опыт работы с Bitrix24 и/или 1С-Битрикс от 1 года. Умение разбираться в бизнес-процессах и автоматизациях. ,"Настройка, доработка и поддержка Bitrix24 (CRM, бизнес-процессы, роботы, автоматизации). Разработка и правки в 1С-Битрикс (коробка/облако...","{'id': 'remote', 'name': 'Удаленная работа'}",От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/127922694
Business Development Manager (США и международные рынки),,Астана,DauInvest,18-11-2025 15:32:47,Опыт вывода продуктов на международные рынки — США и другие страны. Английский не ниже С1. Экспертные знания в B2...,Разработка и внедрение Go-to-Market стратегий для выхода на новые международные рынки. Поиск и привлечение крупных B2B...,"{'id': 'fullDay', 'name': 'Полный день'}",От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/127599960
Senior Full-stack / AI Developer,,Астана,AISol,20-11-2025 06:15:19,"7–10+ лет опыта в разработке ПО, из них не менее 2 лет в роли технического лида / архитектора. ","Проектирование архитектуры и запуск MVP-решений на базе LLM и микросервисов. Построение backend-инфраструктуры (Node.js / Python), а также клиентского слоя...","{'id': 'remote', 'name': 'Удаленная работа'}",Более 6 лет,Полная занятость,https://hh.ru/vacancy/127753721
Middle Automation Developer (Python / n8n / Zapier),300000 - 400000 KZT,Алматы,Alvo,13-11-2025 13:31:00,"Опыт работы от 1 года с Python (FastAPI, requests, pandas — приветствуется). Опыт построения сценариев в n8n, Zapier или...","Проектировать и внедрять автоматизации рабочих процессов с использованием n8n, Zapier, Python. Разрабатывать и поддерживать интеграции через API (CRM...","{'id': 'fullDay', 'name': 'Полный день'}",От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/127091844
React Frontend-разработчик,600000 KZT,Алматы,Zymyran inc,19-11-2025 10:18:06,"Разработчика уровня Middle с коммерческим опытом не менее 3 лет. Специалиста, уверенно владеющего JavaScript, React и React Native. ",Разработка и поддержка пользовательских интерфейсов ERP-платформы с использованием React и JavaScript. Создание кроссплатформенных мобильных приложений на базе React Native. ,"{'id': 'fullDay', 'name': 'Полный день'}",От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/127396820
Fullstack разработчик,,Астана,"КазГЮУ, АО",23-10-2025 14:47:17,"Уверенные знания TypeScript и Next.js. Уверенные знания CSS, HTML, JavaScript. Опыт работы с TailwindCSS, Prisma и PostgreSQL. Понимание принципов REST...",Разработка и поддержка веб-приложений на Next.js и WordPress. Работа с серверной логикой на Node.js и PHP. Интеграция с базами...,"{'id': 'fullDay', 'name': 'Полный день'}",От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/126879261
Middle Backend Developer (NodeJS),,Алматы,Birdhouse,01-11-2025 16:48:30,2+ года опыта с Node.js и TypeScript. Опыт работы с NestJS или похожими фреймворками. Знание PostgreSQL и ORM (Objection.js...,Разработка и поддержка GraphQL и REST API на NestJS. Проектирование backend-архитектуры с применением DDD и CQRS. Интеграция с платёжными...,"{'id': 'fullDay', 'name': 'Полный день'}",От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/127230446
Android Developer,,Алматы,Koronatech,30-10-2025 13:59:21,"Опыт коммерческой разработки под Android на Kotlin от 3-х лет. Знание Android SDK, Coroutines, Dagger2, Gradle. ","Разрабатывать и поддерживать существующий функционал, связанный с денежными переводами на рынке РФ, СНГ и европейского направления. Производить рефакторинг существующего кода. ","{'id': 'fullDay', 'name': 'Полный день'}",От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/125967567
Backend разработчик (.NET / ASP.NET Core),600000 KZT,Алматы,DevCloud Solutions,18-11-2025 10:28:58,"Уверенный опыт разработки на ASP.NET Core / .NET. Хорошие знания C#, ООП, async/await, LINQ. Понимание архитектуры веб-приложений. ","Современные веб-системы и личные кабинеты. Корпоративные решения (CRM, ERP-модули, автоматизация процессов). Интеграционные платформы и API-сервисы. ","{'id': 'fullDay', 'name': 'Полный день'}",От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/127817863
Middle Go/Python разработчик (M1-M2),500000 - 1000000 KZT,Астана,tLab Technologies,24-10-2025 08:53:57,"Python 3, M1-M2. Django Rest Framework, M1-M2. Golang M1-M2. ","Участие в проектирование архитектуры. Разработка нового и доработка существующего функционала. Написание unit тестов, тестирование кода. Менторство junior разработчиков.","{'id': 'fullDay', 'name': 'Полный день'}",От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/126896490
Frontend-разработчик,,Алматы,SG Restaurants (CHEchil),23-10-2025 12:45:52,"Важно умение верстать точный дизайн с Figma (pixel perfect), адаптивный дизайн под разные размеры экранов. Приветствуется знание SSR, Suspense. ","Управление глобальным стейтом (Zustand или похожее), строгая типизация данных с сервера (tRPC).","{'id': 'remote', 'name': 'Удаленная работа'}",От 3 до 6 лет,Проектная работа,https://hh.ru/vacancy/126871977
Инженер-программист C/C++,600000 - 1000000 KZT,Алматы,Suretter Software (Суреттер Софтваре),22-10-2025 12:40:50,Высшее техническое образование. Знание C/С++ и ООП. Знание классических алгоритмов и структур данных. Знание примитивов синхронизации и многопоточного программирования. ,"Прикладного ПО. Системного ПО, включая разработку программных драйверов.","{'id': 'fullDay', 'name': 'Полный день'}",От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/126819192
Embedded Software Engineer / Инженер-программист встраиваемых систем,,Астана,Ghalam,13-11-2025 08:08:18,Высшее техническое образование. Опыт работы по специальности не менее 3 лет. Знание языков программирования С/С++. Знание стандартных механизмов работы...,Разработка отказоустойчивого ПО встраиваемых систем реального времени под Linux/QNX. Разработка и отладка драйверов устройств для процессоров ARM. ,"{'id': 'fullDay', 'name': 'Полный день'}",От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/127614532
Старший разработчик ETL процессов,,Алматы,"AIR ASTANA, АО",17-11-2025 08:11:58,"Глубокое знание SQL и опыт работы с реляционными СУБД (SQL Server, PostgreSQL, Oracle). Уверенные знания Python — разработка ETL-скриптов, парсеров...","Разработка, оптимизация и поддержка ETL-процессов с использованием Apache Airflow (Python), Azure Fabric (PySpark), Azure Data Factory. Поддержка и развитие...","{'id': 'fullDay', 'name': 'Полный день'}",От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/127756744
Learning & Development Intern,,Алматы,KPMG,28-10-2025 08:52:38,"Recent university graduate (preferably in HR, Psychology, Business, or related field). Strong attention to detail, accuracy, and organizational skills. ","Support the organization and coordination of internal trainings and learning programs. Maintain and update tracking tables, attendance lists, and training...","{'id': 'fullDay', 'name': 'Полный день'}",От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/127039782
Веб-разработчик БИТРИКС,300000 - 300000 KZT,Алматы,QSCHOOL,19-11-2025 12:38:25,"Полное знание всех возможностей Битрикс24. Опыт работы с Битрикс24 от 1 года. Владение офисными программами (Word, Excel, Google...","Полное сопровождение работы в Битрикс24: CRM, задачи, отчеты, документы, автоматизация процессов. Настройка и администрирование системы, решение технических проблем. ","{'id': 'remote', 'name': 'Удаленная работа'}",От 1 года до 3 лет,Частичная занятость,https://hh.ru/vacancy/127630191
Разработчик 1С,500000 - 900000 KZT,Алматы,Вкусвилл Казахстан,18-11-2025 08:12:05,Опыт работы с 1С от 2 лет (в идеале — ритейл/дистрибуция/учёт товаров). Уверенное владение: 1С:Предприятие 8...,Компания - лидер на рынке по продаже свежих продуктов. В магазинах присутствует весь основной ассортимент: натуральная молочная продукция с короткими сроками...,"{'id': 'fullDay', 'name': 'Полный день'}",От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/127741280
Swift Ui/uikit разработчик,80000 - 100000 RUR,Астана,Broad Apps,03-11-2025 14:00:17,Опыт продуктовой разработке iOS-приложений на SwiftUI от года. Опыт в релизе приложений в магазин на уровне MVP (быстрые релизы...,Разработка мобильных приложений на Swift с использованием SwiftUI/uikit.,"{'id': 'remote', 'name': 'Удаленная работа'}",От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/127253521
"Senior Frontend Developer (React, NodeJS, for External Talent Pool)",,Алматы,Plexy Platform Kazakhstan,18-11-2025 09:04:15,"Требуемый опыт разработки с учётом следующего технологического стека: - 3-5+ лет опыта веб разработки. - HTML, CSS, SCSS. - ","Разрабатывать и поддерживать клиентскую архитектуру, выбирая подходящие фронтенд-фреймворки и технологии. - Реализовывать новые функции и оптимизировать фронтенд для работы под...","{'id': 'fullDay', 'name': 'Полный день'}",От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/127560307
Программист 1С,,Алматы,Казахстанский фонд устойчивости,18-11-2025 15:45:20,"Практический опыт работы с 1С в конфигурациях ""Бухгалтерия для Казахстана"" и ""Зарплата управление персоналом"" в редакциях 3.0. ","Владение программой 1С: Предприятие, включая конфигурирование, настройку и разработку в среде 1C.","{'id': 'fullDay', 'name': 'Полный день'}",Более 6 лет,Полная занятость,https://hh.ru/vacancy/127837738
Teamlead группы PHP разработки,,Алматы,Kcell,19-11-2025 15:34:57,"Высшее техническое образование. Опыт разработки от 3 лет. Опыт работы с высоконагруженными и распределёнными системами. Понимание UML, BPMN, API. ","Принятие и обоснование архитектурных решений, контроль качества разработки. Анализ бизнес-требований и постановка задач команде. Участие в проработке сложных ТЗ...","{'id': 'fullDay', 'name': 'Полный день'}",От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/127881193
Инженер-разработчик,,Алматы,KONSEL Trade,17-11-2025 10:44:10,"Высшее техническое образование(желательно в машиностроении). Опыт инженером-конструктором или инженером-разработчиком (желательно машиностроение). Владение CAD, понимание ЕСКД. ","Анализ технических заданий и разработка новых инженерных решений. Проведение патентных и литературных исследований. Проектирование: 3D-модели, чертежи, схемы, спецификации...","{'id': 'fullDay', 'name': 'Полный день'}",От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/127768430
Разработчик Node. js,,Астана,AMANSULTAN,22-10-2025 14:41:22,"Опыт с Vue.js (SFC, Vue Router, Vuex или Pinia). Уверенно пишете стили на SASS. Есть понимание взаимодействия с backend-API. ",Фронтенд-разработчика:,"{'id': 'fullDay', 'name': 'Полный день'}",От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/126826073
Senior Frontend Developer (React)/Team-lead,1000000 KZT,Астана,Platonus,18-11-2025 09:31:11,"5+ лет опыта во frontend-разработке (JavaScript/TypeScript). Отличное знание React и и экосистемы (Redux/React Query, React Router...","Разработка и поддержка сложных веб-интерфейсов. Проектирование архитектуры фронтенд-приложений. Оптимизация производительности и качества кода. Проведение код-ревью, внедрение лучших...","{'id': 'fullDay', 'name': 'Полный день'}",От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/127561792
Разработчик на Python,400000 - 600000 KZT,Алматы,Сайлет,17-11-2025 07:49:47,"Backend-фреймворк: FastAPI (или Django, если есть предпочтение). - Git, CI/CD (GitLab). - Опыт коммерческой разработки на Python от 2–3...","Разработка и поддержка backend-части веб-системы управления товарами (БД, API, админ-панель). - Разработка модуля для извлечение данных из PDF...","{'id': 'remote', 'name': 'Удаленная работа'}",От 3 до 6 лет,Проектная работа,https://hh.ru/vacancy/127755969
Frontend-разработчик,,Астана,Musan Group,20-11-2025 10:36:34,"Знание JavaScript/TypeScript, HTML/CSS на экспертном уровне с опытом разработки, релиза и поддержки веб-приложений не менее 3 лет. ","Разработка новых функций для пользователей или поддержка существующих функций. Проектирование, разработка и поддержка архитектуры приложений. Обеспечение безопасности и защиты разрабатываемых...","{'id': 'remote', 'name': 'Удаленная работа'}",От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/127282871
"Стажер-разработчик PHP, Fullstack",50000 KZT,Алматы,Crystal Spring,04-11-2025 10:06:20,"Знание и опыт работы с HTML5, адаптивная верстка под мобильные устройства, CSS, Javascript, AJAX. Знание PHP/Laravel - PHP Framework...",Разработка и развитие пользовательского интерфейса WEB-портала. Разработка внутренних и интеграционных WEB-сервисов портала.,"{'id': 'fullDay', 'name': 'Полный день'}",От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/127259711
HTML-верстальщик / Frontend-разработчик (проект),,Караганда,itsheff.kz,19-11-2025 09:12:54,"Обязательно: HTML5/CSS3. JavaScript. Адаптивная верстка. Pixel Perfect. Git. Опыт верстки сложных интерфейсов (дашборды, ЛК). Желательно: Знание UI...",Адаптивная верстка главного сайта и личного кабинета клиента itsheff.kz по готовому дизайну (Figma). Интеграция с существующей CMS. Оптимизация скорости загрузки...,"{'id': 'remote', 'name': 'Удаленная работа'}",Более 6 лет,Проектная работа,https://hh.ru/vacancy/127444230
Senior PL/SQL Developer,,Алматы,Home Credit Bank,14-11-2025 13:55:04,"Уверенное владение PL/SQL, опыт глубокой оптимизации запросов, процедур, пакетов, правильного использования индексов, хинтов, статистики, профилирования (AWR, ASH, SQL Monitor). ","Разработка, оптимизация и рефакторинг датамартов на PL/SQL, включая анализ производительности, улучшение планов выполнения и устранение узких мест. ","{'id': 'fullDay', 'name': 'Полный день'}",От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/127712915
Senior Frontend Developer в Kaspi Delivery Team (в офисе),,Алматы,Kaspi.kz,06-11-2025 09:12:59,"Технологии, с которыми работаем.  Качество: ESLint/Prettier, Vitest/Jest, Cypress, Storybook.  2+ года коммерческой разработки на Vue или React.  ","Развивать веб-сервисы и приложения для курьеров и складов (Vue/Nuxt).  Поддерживать и улучшать существующие проекты, повышать надёжность и скорость.  ","{'id': 'fullDay', 'name': 'Полный день'}",Более 6 лет,Полная занятость,https://hh.ru/vacancy/127346947
Senior Backend Developer (Nest.js / TypeScript),500000 - 700000 KZT,Шымкент,AMANBAY TECH,31-10-2025 16:40:51,Опыт backend-разработки от 4 лет (Nest.js — обязателен). Понимание микросервисной архитектуры и принципов SOLID. Опыт проведения code review и обучения...,"Проведение code review, внедрение и поддержание стандартов кода. Разработка и оптимизация backend-сервисов на Nest.js. Проектирование архитектуры микросервисов и улучшение...","{'id': 'fullDay', 'name': 'Полный день'}",От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/127190298
Middle/Senior C#/.NET разработчик,500000 KZT,Астана,TrustTech Solutions,11-11-2025 07:23:31,Опыт работы с C# и .NET Framework. Знание основных принципов ООП и опыт их применения. Уверенное владение SQL и базами...,,"{'id': 'fullDay', 'name': 'Полный день'}",Нет опыта,Полная занятость,https://hh.ru/vacancy/127498581
"Junior Fullstack Developer (Алматы, офис)",350000 - 400000 KZT,Алматы,Рекрутинговое агентство CHANGE (ИП Куприянова),28-10-2025 10:00:54,"Выпускник или самоучка. Кандидат без коммерческого опыта, но с собственными pet-проектами или GitHub. Человек, который хочет не просто «писать...","Разработка пользовательского интерфейса на React / Next.js / Angular. Верстка с использованием HTML, CSS, JavaScript. Оптимизация производительности и кроссбраузерности. Разработка серверной логики...","{'id': 'fullDay', 'name': 'Полный день'}",От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/127044177
Backend-разработчик в IT инновационный сервис,500000 - 1500000 KZT,Алматы,ProsperPay,29-10-2025 12:18:10,"Что ты будешь делать : Интегрироваться с Kafka, Redis, MySQL. Java (8+), Spring Boot. PostgreSQL / MySQL. 2–3 года опыта...","Разрабатывать и дорабатывать функциональность основного продукта (Java, Spring Boot). Участвовать в проектировании архитектуры микросервисов. Работать с Kubernetes, Docker, GitLab CI...","{'id': 'remote', 'name': 'Удаленная работа'}",От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/127100865
"Frontend, VueJs-разработчик",,Алматы,КСЖ Freedom Life,23-10-2025 08:40:37,2–3+ года коммерческого опыта с Vue.js (Vue 2/3). Уверенное владение JavaScript (ES6+) и TypeScript. ,"Создание новых и поддержка существующих Vue-компонентов (Vue 3, Composition API, TypeScript). Реализация адаптивной и кроссбраузерной верстки. Работа с UI...","{'id': 'fullDay', 'name': 'Полный день'}",От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/126844654
Python-разработчик,800000 - 1000000 KZT,Алматы,INDEPENDENT LAWYERS GROUP,19-11-2025 08:38:18,Опыт работы от 5 лет в разработке web-приложений на Python.  Глубокое знание Django и FastAPI.  Опыт работы с реляционными...,Разработка и поддержка высоконагруженных web-сервисов. Оптимизация производительности backend-приложений. Проектирование архитектуры backend-систем. Разработка API и интеграция с внешними...,"{'id': 'fullDay', 'name': 'Полный день'}",От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/127441306
C#/.NET-разработчик,700000 KZT,Алматы,INTEGRO SOLUTIONS,10-11-2025 13:03:35,"C#, .NET Core (6/7/8), ASP.NET Core Web API. Опыт работы с асинхронностью (async/await, Task, CancellationToken). ","Разрабатывать и поддерживать REST API на ASP.NET Core (.NET 9). Проектировать и оптимизировать работу с данными (PostgreSQL, Entity Framework Core). ","{'id': 'fullDay', 'name': 'Полный день'}",От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/127473842
"Разработчик Oracle (PL/SQL, PL+)",,Алматы,Ibsotech,18-11-2025 09:58:09,"Опыт работы в качестве программиста в финансовой сфере. Понимание структуры бизнеса банка и банковских процессов. Желательно знание основ банковского, бухгалтерского...","Проектирование, разработка и настройка функционала систем IBSO. Проектирование и разработка функционала. Разработка и отладка программного кода на PL+ и PL...","{'id': 'remote', 'name': 'Удаленная работа'}",От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/126803969
Инженер-программист,,Шымкент,ТОО Алем Транс Жол,20-11-2025 15:09:21,"Высшее законченное техническое образование. Желателен опыт работы. Пунктуальность, исполнительность.",Установка и настройка систем видеонаблюдения . Техническое обслуживание оборудования. Выявление неисправностей и их устранение. Работа с видеоархивами. Знание систем видеонаблюдения.,"{'id': 'fullDay', 'name': 'Полный день'}",От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/127314999
"Инженер-программист по автоматизации (АСУТП), Алматы",800000 - 850000 KZT,Алматы,Carlsberg Kazakhstan,19-11-2025 09:22:22,"Инженер-программист по автоматизации с практическим опытом работы в STEP 7 (Siemens PLC), Алматы. (практический опыт работы с контроллерами S...","Поддержка и модернизация систем автоматизаций на пивопроизводстве. Контроль работы, доработки программного обеспечения оборудования. Разработка программного обеспечения для модернизации оборудования. ","{'id': 'fullDay', 'name': 'Полный день'}",От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/125504235
Java Back-end Developer,700000 KZT,Алматы,UCO,28-10-2025 11:11:22,Дружная команда cертифицированных профессионалов с опытом (Обмен знаниями). Получение опыта на реальных проектах.,"Участие в проектах по разработке новых продуктов. Оптимизация и поддержка созданных продуктов. Проектная разработка по различным методологиям - водопад, SCRUM, KANBAN...","{'id': 'fullDay', 'name': 'Полный день'}",От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/127049194
Senior Java-разработчик,,Алматы,Ракетная фирма,23-10-2025 11:58:29,Коммерческий опыт с Java от 3-ех лет. Опыт работы с многопоточностью и Stream API. Понимание основных паттернов программирования.,Проектирование и разработка backend и API на Java. Оптимизация и масштабирование приложения. Обеспечение безопасности и конфиденциальности данных. Интеграция с внешними...,"{'id': 'remote', 'name': 'Удаленная работа'}",От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/126869016
Разработчик программного обеспечения,,Актобе,АПРО,05-11-2025 07:04:29,"SQL. PL/SQL. Опыт, портфолио.","Разработка, развитие и поддержка программного обеспечения.","{'id': 'fullDay', 'name': 'Полный день'}",От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/126153991
Web-developer (middle / senior),,Астана,ЕТС ИНТЕРНЕЙШНЛ,12-11-2025 16:18:02,"Опыт коммерческой разработки от 4 лет, из них не менее 2 лет с React и React Native. Отличное знание TypeScript...","Разработка и поддержка веб- и мобильных приложений на React, React Native и Next.js. Проектирование архитектуры новых модулей и сервисов. ","{'id': 'remote', 'name': 'Удаленная работа'}",От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/127602719
Fullstack-разработчик,,Алматы,Банк ЦентрКредит,31-10-2025 10:18:52,,"Разрабатывать, тестировать и внедрять веб-приложения как на стороне frontend, так и backend. Участвовать в проектировании архитектуры программных решений. ","{'id': 'fullDay', 'name': 'Полный день'}",От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/127171573
Fullstack-разработчик,,Алматы,KeyHorse,12-11-2025 12:42:53,"Знание html, css, js. Знание фреймворка vuejs. Умение пользоваться git.",Создавать интеграционные сервисы. - Участвовать в реализации новых функций платформы.,"{'id': 'fullDay', 'name': 'Полный день'}",От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/127582580
